Time,Axial Accel (Gs),Lateral Accel (Gs)
28.6963,0.05,-0.26
28.6975,0.05,-0.17
28.6987,-0.02,-0.17
28.7,-0.02,-0.17
28.7013,-0.02,-0.17
28.7013,-0.02,-0.17
28.7013,-0.02,-0.17
28.7025,-0.02,-0.26
28.7038,-0.02,-0.26
28.705,-0.02,-0.26
28.7062,-0.02,-0.26
28.7075,-0.02,-0.26
28.7087,-0.02,-0.26
28.71,-0.02,-0.26
28.7113,-0.02,-0.26
28.7125,-0.02,-0.35
28.7138,-0.02,-0.35
28.715,-0.02,-0.35
28.7162,-0.09,-0.35
28.7175,-0.09,-0.35
28.7188,-0.02,-0.35
28.72,-0.02,-0.35
28.7213,-0.02,-0.35
28.7225,-0.02,-0.43
28.7237,-0.16,-0.43
28.725,-0.16,-0.43
28.7262,-0.09,-0.43
28.7275,-0.09,-0.43
28.7288,-0.09,-0.43
28.73,-0.09,-0.43
28.7313,-0.02,-0.43
28.7325,-0.02,-0.52
28.7337,-0.09,-0.52
28.735,-0.09,-0.52
28.7362,-0.02,-0.52
28.7375,-0.02,-0.52
28.7388,-0.02,-0.52
28.74,-0.02,-0.52
28.7412,-0.02,-0.52
28.7425,-0.02,-0.61
28.7437,-0.02,-0.61
28.745,-0.02,-0.61
28.7463,-0.16,-0.61
28.7475,-0.16,-0.61
28.7488,-0.09,-0.61
28.75,-0.09,-0.61
28.7512,-0.09,-0.61
28.7512,-0.09,-0.61
28.7512,-0.09,-0.61
28.7525,-0.09,-0.61
28.7537,-0.09,-0.61
28.755,-0.09,-0.61
28.7563,-0.09,-0.61
28.7575,-0.09,-0.7
28.7588,-0.02,-0.7
28.76,-0.02,-0.7
28.7612,-0.09,-0.7
28.7625,-0.09,-0.7
28.7638,-0.09,-0.7
28.765,-0.09,-0.7
28.7663,-0.02,-0.7
28.7675,-0.02,-0.7
28.7687,0.05,-0.7
28.77,0.05,-0.7
28.7712,-0.02,-0.7
28.7725,-0.02,-0.7
28.7738,-0.02,-0.7
28.775,-0.02,-0.7
28.7763,-0.02,-0.7
28.7775,-0.02,-0.7
28.7787,-0.02,-0.7
28.78,-0.02,-0.7
28.7813,-0.09,-0.7
28.7825,-0.09,-0.7
28.7838,-0.02,-0.7
28.785,-0.02,-0.7
28.7862,-0.09,-0.7
28.7875,-0.09,-0.78
28.7887,-0.09,-0.78
28.79,-0.09,-0.78
28.7913,-0.09,-0.78
28.7925,-0.09,-0.7
28.7938,-0.02,-0.7
28.795,-0.02,-0.7
28.7962,-0.02,-0.7
28.7975,-0.02,-0.7
28.7987,0.05,-0.7
28.8,0.05,-0.7
28.8013,-0.02,-0.7
28.8013,-0.02,-0.7
28.8013,-0.02,-0.7
28.8025,-0.02,-0.7
28.8037,0.05,-0.7
28.805,0.05,-0.7
28.8062,-0.02,-0.7
28.8075,-0.02,-0.7
28.8088,-0.02,-0.7
28.81,-0.02,-0.7
28.8113,0.05,-0.7
28.8125,0.05,-0.7
28.8137,-0.09,-0.7
28.815,-0.09,-0.7
28.8162,-0.02,-0.7
28.8175,-0.02,-0.7
28.8188,0.05,-0.7
28.82,0.05,-0.7
28.8213,-0.02,-0.7
28.8225,-0.02,-0.7
28.8237,-0.02,-0.7
28.825,-0.02,-0.7
28.8263,0.05,-0.7
28.8275,0.05,-0.7
28.8288,-0.02,-0.7
28.83,-0.02,-0.7
28.8312,-0.02,-0.7
28.8325,-0.02,-1.05
28.8337,-0.02,-1.05
28.835,-0.02,-1.05
28.8363,0.05,-1.05
28.8375,0.05,-1.4
28.8388,0.05,-1.4
28.84,0.05,-1.4
28.8412,0.05,-1.4
28.8425,0.05,-1.05
28.8438,-0.02,-1.05
28.845,-0.02,-1.05
28.8463,-0.09,-1.05
28.8475,-0.09,-0.87
28.8487,-0.02,-0.87
28.85,-0.02,-0.87
28.8512,-0.09,-0.87
28.8512,-0.09,-0.87
28.8512,-0.09,-0.87
28.8525,-0.09,-1.05
28.8538,0.05,-1.05
28.855,0.05,-1.05
28.8563,-0.02,-1.05
28.8575,-0.02,-0.96
28.8587,0.05,-0.96
28.86,0.05,-0.96
28.8612,0.05,-0.96
28.8625,0.05,-1.05
28.8638,0.05,-1.05
28.865,0.05,-1.05
28.8662,-0.02,-1.05
28.8675,-0.02,-1.4
28.8687,0.05,-1.4
28.87,0.05,-1.4
28.8713,-0.02,-1.4
28.8725,-0.02,-1.4
28.8738,-0.02,-1.4
28.875,-0.02,-1.4
28.8762,-0.02,-1.4
28.8775,-0.02,-1.4
28.8787,-0.02,-1.4
28.88,-0.02,-1.4
28.8813,-0.02,-1.4
28.8825,-0.02,-1.4
28.8838,0.05,-1.4
28.885,0.05,-1.4
28.8862,-0.02,-1.4
28.8875,-0.02,-1.4
28.8888,-0.02,-1.4
28.89,-0.02,-1.4
28.8913,0.05,-1.4
28.8925,0.05,-1.05
28.8937,-0.02,-1.05
28.895,-0.02,-1.05
28.8962,0.05,-1.05
28.8975,0.05,-0.96
28.8988,-0.02,-0.96
28.9,-0.02,-0.96
28.9013,-0.02,-0.96
28.9013,-0.02,-0.96
28.9013,-0.02,-0.96
28.9025,-0.02,-0.87
28.9037,0.05,-0.87
28.905,0.05,-0.87
28.9063,-0.02,-0.87
28.9075,-0.02,-0.7
28.9088,0.05,-0.7
28.91,0.05,-0.7
28.9112,0.05,-0.7
28.9125,0.05,-0.7
28.9137,0.05,-0.7
28.915,0.05,-0.7
28.9163,-0.02,-0.7
28.9175,-0.02,-0.87
28.9188,-0.09,-0.87
28.92,-0.09,-0.87
28.9212,-0.09,-0.87
28.9225,-0.09,-0.96
28.9237,-0.09,-0.96
28.925,-0.09,-0.96
28.9263,-0.09,-0.96
28.9275,-0.09,-0.96
28.9287,-0.09,-0.96
28.93,-0.09,-0.96
28.9312,-0.02,-0.96
28.9325,-0.02,-0.87
28.9338,-0.02,-0.87
28.935,-0.02,-0.87
28.9363,0.05,-0.87
28.9375,0.05,-0.87
28.9387,-0.02,-0.87
28.94,-0.02,-0.87
28.9412,-0.09,-0.87
28.9425,-0.09,-1.05
28.9438,-0.09,-1.05
28.945,-0.09,-1.05
28.9463,-0.09,-1.05
28.9475,-0.09,-1.05
28.9487,-0.16,-1.05
28.95,-0.16,-1.05
28.9513,-0.23,-1.05
28.9513,-0.23,-1.05
28.9513,-0.23,-1.05
28.9525,-0.23,-1.4
28.9538,-0.23,-1.4
28.955,-0.23,-1.4
28.9562,-0.23,-1.4
28.9575,-0.23,-1.05
28.9587,-0.23,-1.05
28.96,-0.23,-1.05
28.9613,-0.16,-1.05
28.9625,-0.16,-1.05
28.9638,-0.23,-1.05
28.965,-0.23,-1.05
28.9662,-0.23,-1.05
28.9675,-0.23,-1.4
28.9688,-0.23,-1.4
28.97,-0.23,-1.4
28.9713,-0.23,-1.4
28.9725,-0.23,-1.4
28.9737,-0.23,-1.4
28.975,-0.23,-1.4
28.9762,-0.23,-1.4
28.9775,-0.23,-1.4
28.9788,-0.23,-1.4
28.98,-0.23,-1.4
28.9813,-0.37,-1.4
28.9825,-0.37,-1.66
28.9837,-0.23,-1.66
28.985,-0.23,-1.66
28.9862,-0.23,-1.66
28.9875,-0.23,-1.57
28.9888,-0.37,-1.57
28.99,-0.37,-1.57
28.9912,-0.23,-1.57
28.9925,-0.23,-1.57
28.9937,-0.23,-1.57
28.995,-0.23,-1.57
28.9963,-0.37,-1.57
28.9975,-0.37,-1.48
28.9988,-0.37,-1.48
29,-0.37,-1.48
29.0012,-0.79,-1.48
29.0012,-0.79,-1.48
29.0012,-0.79,-1.48
29.0025,-0.79,-1.57
29.0037,-0.51,-1.57
29.005,-0.51,-1.57
29.0063,-0.86,-1.57
29.0075,-0.86,-1.75
29.0088,-0.65,-1.75
29.01,-0.65,-1.75
29.0112,-0.79,-1.75
29.0125,-0.79,-1.83
29.0138,-0.86,-1.83
29.015,-0.86,-1.83
29.0163,-1,-1.83
29.0175,-1,-1.83
29.0187,-0.93,-1.83
29.02,-0.93,-1.83
29.0212,-0.65,-1.83
29.0225,-0.65,-1.75
29.0238,-0.51,-1.75
29.025,-0.51,-1.75
29.0263,-0.72,-1.75
29.0275,-0.72,-1.4
29.0287,-0.79,-1.4
29.03,-0.79,-1.4
29.0313,-0.86,-1.4
29.0325,-0.86,-1.57
29.0338,-0.86,-1.57
29.035,-0.86,-1.57
29.0362,-0.79,-1.57
29.0375,-0.79,-1.4
29.0387,-0.86,-1.4
29.04,-0.86,-1.4
29.0413,-0.93,-1.4
29.0425,-0.93,-1.57
29.0438,-1,-1.57
29.045,-1,-1.57
29.0462,-0.86,-1.57
29.0475,-0.86,-1.4
29.0487,-0.93,-1.4
29.05,-0.93,-1.4
29.0513,-0.86,-1.4
29.0513,-0.86,-1.4
29.0513,-0.86,-1.4
29.0525,-0.86,-1.05
29.0537,-0.86,-1.05
29.055,-0.86,-1.05
29.0562,-0.86,-1.05
29.0575,-0.86,-1.05
29.0588,-0.86,-1.05
29.06,-0.86,-1.05
29.0613,-0.86,-1.05
29.0625,-0.86,-0.87
29.0637,-0.86,-0.87
29.065,-0.86,-0.87
29.0662,-0.93,-0.87
29.0675,-0.93,-0.96
29.0688,-0.93,-0.96
29.07,-0.93,-0.96
29.0713,-0.93,-0.96
29.0725,-0.93,-0.87
29.0737,-0.93,-0.87
29.075,-0.93,-0.87
29.0763,-0.79,-0.87
29.0775,-0.79,-0.7
29.0788,-0.51,-0.7
29.08,-0.51,-0.7
29.0812,-0.37,-0.7
29.0825,-0.37,-0.7
29.0837,-0.79,-0.7
29.085,-0.79,-0.7
29.0863,-0.93,-0.7
29.0875,-0.93,-0.61
29.0888,-0.86,-0.61
29.09,-0.86,-0.61
29.0912,-0.65,-0.61
29.0925,-0.65,-0.35
29.0938,-0.93,-0.35
29.095,-0.93,-0.35
29.0963,-1,-0.35
29.0975,-1,-0.52
29.0987,-0.93,-0.52
29.1,-0.93,-0.52
29.1012,-0.86,-0.52
29.1012,-0.86,-0.52
29.1012,-0.86,-0.52
29.1025,-0.86,-0.43
29.1038,-0.86,-0.43
29.105,-0.86,-0.43
29.1063,-0.65,-0.43
29.1075,-0.65,-0.26
29.1087,-0.65,-0.26
29.11,-0.65,-0.26
29.1112,-0.23,-0.26
29.1125,-0.23,-0.17
29.1138,-0.37,-0.17
29.115,-0.37,-0.17
29.1162,-0.37,-0.17
29.1175,-0.37,0
29.1187,-0.86,0
29.12,-0.86,0
29.1213,-0.65,0
29.1225,-0.65,0
29.1238,-0.51,0
29.125,-0.51,0
29.1262,-0.72,0
29.1275,-0.72,0.08
29.1287,-0.93,0.08
29.13,-0.93,0.08
29.1313,-0.93,0.08
29.1325,-0.93,0
29.1338,-0.79,0
29.135,-0.79,0
29.1362,-0.79,0
29.1375,-0.79,0
29.1388,-0.86,0
29.14,-0.86,0
29.1413,-0.65,0
29.1425,-0.65,0.17
29.1437,-0.79,0.17
29.145,-0.79,0.17
29.1462,-0.51,0.17
29.1475,-0.51,0.26
29.1488,-0.65,0.26
29.15,-0.65,0.26
29.1513,-0.51,0.26
29.1513,-0.51,0.26
29.1513,-0.51,0.26
29.1525,-0.51,0.35
29.1537,-0.93,0.35
29.155,-0.93,0.35
29.1563,-0.65,0.35
29.1575,-0.65,0.26
29.1588,-0.72,0.26
29.16,-0.72,0.26
29.1612,-0.79,0.26
29.1625,-0.79,0.17
29.1637,-0.93,0.17
29.165,-0.93,0.17
29.1663,-0.93,0.17
29.1675,-0.93,0.35
29.1688,-0.65,0.35
29.17,-0.65,0.35
29.1712,-0.93,0.35
29.1725,-0.93,0.35
29.1737,-0.86,0.35
29.175,-0.86,0.35
29.1763,-0.93,0.35
29.1775,-0.93,0.43
29.1787,-0.93,0.43
29.18,-0.93,0.43
29.1812,-0.86,0.43
29.1825,-0.86,0.35
29.1838,-0.86,0.35
29.185,-0.86,0.35
29.1863,-0.65,0.35
29.1875,-0.65,0.26
29.1887,-0.79,0.26
29.19,-0.79,0.26
29.1912,-0.23,0.26
29.1925,-0.23,0.35
29.1938,-0.37,0.35
29.195,-0.37,0.35
29.1963,-0.23,0.35
29.1975,-0.23,0.35
29.1987,-0.23,0.35
29.2,-0.23,0.35
29.2013,-0.37,0.35
29.2013,-0.37,0.35
29.2013,-0.37,0.35
29.2025,-0.37,0.35
29.2038,-0.23,0.35
29.205,-0.23,0.35
29.2062,-0.23,0.35
29.2075,-0.23,0.26
29.2087,-0.23,0.26
29.21,-0.23,0.26
29.2113,-0.16,0.26
29.2125,-0.16,0.35
29.2138,-0.23,0.35
29.215,-0.23,0.35
29.2162,-0.16,0.35
29.2175,-0.16,0.43
29.2188,-0.23,0.43
29.22,-0.23,0.43
29.2213,-0.23,0.43
29.2225,-0.23,0.43
29.2237,-0.23,0.43
29.225,-0.23,0.43
29.2262,-0.23,0.43
29.2275,-0.23,0.35
29.2288,-0.09,0.35
29.23,-0.09,0.35
29.2313,-0.16,0.35
29.2325,-0.16,0.26
29.2337,-0.23,0.26
29.235,-0.23,0.26
29.2362,-0.09,0.26
29.2375,-0.09,0.26
29.2388,-0.09,0.26
29.24,-0.09,0.26
29.2412,-0.09,0.26
29.2425,-0.09,0.35
29.2437,-0.09,0.35
29.245,-0.09,0.35
29.2463,-0.09,0.35
29.2475,-0.09,0.35
29.2488,-0.09,0.35
29.25,-0.09,0.35
29.2512,-0.09,0.35
29.2512,-0.09,0.35
29.2512,-0.09,0.35
29.2525,-0.09,0.35
29.2537,-0.16,0.35
29.255,-0.16,0.35
29.2563,-0.23,0.35
29.2575,-0.23,0.35
29.2588,-0.23,0.35
29.26,-0.23,0.35
29.2612,-0.23,0.35
29.2625,-0.23,0.35
29.2638,-0.37,0.35
29.265,-0.37,0.35
29.2663,-0.23,0.35
29.2675,-0.23,0.26
29.2687,-0.23,0.26
29.27,-0.23,0.26
29.2712,-0.79,0.26
29.2725,-0.79,0.35
29.2738,-0.65,0.35
29.275,-0.65,0.35
29.2763,-0.79,0.35
29.2775,-0.79,0.35
29.2787,-0.86,0.35
29.28,-0.86,0.35
29.2813,-0.86,0.35
29.2825,-0.86,0.35
29.2838,-0.86,0.35
29.285,-0.86,0.35
29.2862,-0.93,0.35
29.2875,-0.93,0.35
29.2887,-1,0.35
29.29,-1,0.35
29.2913,-1.07,0.35
29.2925,-1.07,0.35
29.2938,-1,0.35
29.295,-1,0.35
29.2962,-1.14,0.35
29.2975,-1.14,0.35
29.2987,-1.14,0.35
29.3,-1.14,0.35
29.3013,-1.22,0.35
29.3013,-1.22,0.35
29.3013,-1.22,0.35
29.3025,-1.22,0.26
29.3037,-1.36,0.26
29.305,-1.36,0.26
29.3062,-1.36,0.26
29.3075,-1.36,0.08
29.3088,-1.36,0.08
29.31,-1.36,0.08
29.3113,-1.43,0.08
29.3125,-1.43,0
29.3137,-1.5,0
29.315,-1.5,0
29.3162,-1.5,0
29.3175,-1.5,0
29.3188,-1.5,0
29.32,-1.5,0
29.3213,-1.5,0
29.3225,-1.5,-0.17
29.3237,-1.64,-0.17
29.325,-1.64,-0.17
29.3263,-1.64,-0.17
29.3275,-1.64,-0.17
29.3288,-1.71,-0.17
29.33,-1.71,-0.17
29.3312,-1.78,-0.17
29.3325,-1.78,-0.17
29.3337,-1.71,-0.17
29.335,-1.71,-0.17
29.3363,-1.78,-0.17
29.3375,-1.78,-0.35
29.3388,-1.78,-0.35
29.34,-1.78,-0.35
29.3412,-1.64,-0.35
29.3425,-1.64,-0.26
29.3438,-1.71,-0.26
29.345,-1.71,-0.26
29.3463,-1.71,-0.26
29.3475,-1.71,-0.35
29.3487,-1.71,-0.35
29.35,-1.71,-0.35
29.3512,-1.78,-0.35
29.3512,-1.78,-0.35
29.3512,-1.78,-0.35
29.3525,-1.78,-0.26
29.3538,-1.64,-0.26
29.355,-1.64,-0.26
29.3563,-1.64,-0.26
29.3575,-1.64,-0.35
29.3587,-1.5,-0.35
29.36,-1.5,-0.35
29.3612,-1.57,-0.35
29.3625,-1.57,-0.26
29.3638,-1.64,-0.26
29.365,-1.64,-0.26
29.3662,-1.57,-0.26
29.3675,-1.57,-0.17
29.3687,-1.36,-0.17
29.37,-1.36,-0.17
29.3713,-1.5,-0.17
29.3725,-1.5,-0.08
29.3738,-1.64,-0.08
29.375,-1.64,-0.08
29.3762,-1.43,-0.08
29.3775,-1.43,0
29.3787,-1.43,0
29.38,-1.43,0
29.3813,-1.43,0
29.3825,-1.43,0
29.3838,-1.36,0
29.385,-1.36,0
29.3862,-1.43,0
29.3875,-1.43,0.08
29.3888,-1.43,0.08
29.39,-1.43,0.08
29.3913,-1.43,0.08
29.3925,-1.43,0.26
29.3937,-1.36,0.26
29.395,-1.36,0.26
29.3962,-1.36,0.26
29.3975,-1.36,0.43
29.3988,-1.29,0.43
29.4,-1.29,0.43
29.4013,-1.29,0.43
29.4013,-1.29,0.43
29.4013,-1.29,0.43
29.4025,-1.29,0.43
29.4037,-1.22,0.43
29.405,-1.22,0.43
29.4063,-1.36,0.43
29.4075,-1.36,0.52
29.4088,-1.29,0.52
29.41,-1.29,0.52
29.4112,-1.22,0.52
29.4125,-1.22,0.52
29.4137,-1.29,0.52
29.415,-1.29,0.52
29.4163,-1.36,0.52
29.4175,-1.36,0.78
29.4188,-1.29,0.78
29.42,-1.29,0.78
29.4212,-1.22,0.78
29.4225,-1.22,0.78
29.4237,-1.07,0.78
29.425,-1.07,0.78
29.4263,-1.07,0.78
29.4275,-1.07,0.87
29.4287,-1.14,0.87
29.43,-1.14,0.87
29.4312,-1.07,0.87
29.4325,-1.07,0.78
29.4338,-1,0.78
29.435,-1,0.78
29.4363,-0.93,0.78
29.4375,-0.93,0.87
29.4387,-1.07,0.87
29.44,-1.07,0.87
29.4412,-0.93,0.87
29.4425,-0.93,0.96
29.4438,-0.93,0.96
29.445,-0.93,0.96
29.4463,-0.93,0.96
29.4475,-0.93,0.87
29.4487,-0.93,0.87
29.45,-0.93,0.87
29.4513,-0.93,0.87
29.4513,-0.93,0.87
29.4513,-0.93,0.87
29.4525,-0.93,0.87
29.4538,-0.86,0.87
29.455,-0.86,0.87
29.4562,-0.93,0.87
29.4575,-0.93,1.05
29.4587,-1,1.05
29.46,-1,1.05
29.4613,-0.79,1.05
29.4625,-0.79,0.87
29.4638,-0.37,0.87
29.465,-0.37,0.87
29.4662,-0.23,0.87
29.4675,-0.23,0.87
29.4688,-0.23,0.87
29.47,-0.23,0.87
29.4713,-0.86,0.87
29.4725,-0.86,0.96
29.4737,-0.86,0.96
29.475,-0.86,0.96
29.4762,-0.86,0.96
29.4775,-0.86,1.05
29.4788,-0.79,1.05
29.48,-0.79,1.05
29.4813,-0.37,1.05
29.4825,-0.37,1.05
29.4837,-0.65,1.05
29.485,-0.65,1.05
29.4862,-0.79,1.05
29.4875,-0.79,1.22
29.4888,-0.65,1.22
29.49,-0.65,1.22
29.4912,-0.86,1.22
29.4925,-0.86,1.22
29.4937,-0.86,1.22
29.495,-0.86,1.22
29.4963,-0.93,1.22
29.4975,-0.93,1.4
29.4988,-0.93,1.4
29.5,-0.93,1.4
29.5012,-0.93,1.4
29.5012,-0.93,1.4
29.5012,-0.93,1.4
29.5025,-0.93,1.48
29.5037,-1,1.48
29.505,-1,1.48
29.5063,-1.07,1.48
29.5075,-1.07,1.66
29.5088,-1.07,1.66
29.51,-1.07,1.66
29.5112,-1,1.66
29.5125,-1,1.75
29.5138,-1,1.75
29.515,-1,1.75
29.5163,-1.07,1.75
29.5175,-1.07,1.75
29.5187,-1,1.75
29.52,-1,1.75
29.5212,-1.07,1.75
29.5225,-1.07,1.75
29.5238,-1.07,1.75
29.525,-1.07,1.75
29.5263,-1,1.75
29.5275,-1,1.75
29.5287,-1,1.75
29.53,-1,1.75
29.5313,-1,1.75
29.5325,-1,1.83
29.5338,-1.07,1.83
29.535,-1.07,1.83
29.5362,-1.07,1.83
29.5375,-1.07,1.83
29.5387,-1.07,1.83
29.54,-1.07,1.83
29.5413,-1.07,1.83
29.5425,-1.07,1.75
29.5438,-1.07,1.75
29.545,-1.07,1.75
29.5462,-1.07,1.75
29.5475,-1.07,1.75
29.5487,-1.07,1.75
29.55,-1.07,1.75
29.5513,-1,1.75
29.5513,-1,1.75
29.5513,-1,1.75
29.5525,-1,1.75
29.5537,-1.07,1.75
29.555,-1.07,1.75
29.5562,-1.07,1.75
29.5575,-1.07,1.75
29.5588,-1.07,1.75
29.56,-1.07,1.75
29.5613,-1.14,1.75
29.5625,-1.14,1.75
29.5637,-1.07,1.75
29.565,-1.07,1.75
29.5662,-1.07,1.75
29.5675,-1.07,1.57
29.5688,-1.07,1.57
29.57,-1.07,1.57
29.5713,-1,1.57
29.5725,-1,1.66
29.5737,-0.93,1.66
29.575,-0.93,1.66
29.5763,-0.93,1.66
29.5775,-0.93,1.66
29.5788,-0.93,1.66
29.58,-0.93,1.66
29.5812,-0.93,1.66
29.5825,-0.93,1.75
29.5837,-0.93,1.75
29.585,-0.93,1.75
29.5863,-1,1.75
29.5875,-1,1.75
29.5888,-1,1.75
29.59,-1,1.75
29.5912,-0.93,1.75
29.5925,-0.93,1.57
29.5938,-0.93,1.57
29.595,-0.93,1.57
29.5963,-1,1.57
29.5975,-1,1.66
29.5987,-0.93,1.66
29.6,-0.93,1.66
29.6012,-0.93,1.66
29.6012,-0.93,1.66
29.6012,-0.93,1.66
29.6025,-0.93,1.57
29.6038,-0.86,1.57
29.605,-0.86,1.57
29.6063,-0.79,1.57
29.6075,-0.79,1.57
29.6087,-0.65,1.57
29.61,-0.65,1.57
29.6112,-0.65,1.57
29.6125,-0.65,1.57
29.6138,-0.93,1.57
29.615,-0.93,1.57
29.6162,-0.93,1.57
29.6175,-0.93,1.48
29.6187,-0.93,1.48
29.62,-0.93,1.48
29.6213,-0.86,1.48
29.6225,-0.86,1.57
29.6238,-0.86,1.57
29.625,-0.86,1.57
29.6262,-0.93,1.57
29.6275,-0.93,1.48
29.6287,-0.86,1.48
29.63,-0.86,1.48
29.6313,-0.86,1.48
29.6325,-0.86,1.4
29.6338,-0.86,1.4
29.635,-0.86,1.4
29.6362,-0.86,1.4
29.6375,-0.86,1.4
29.6388,-0.86,1.4
29.64,-0.86,1.4
29.6413,-0.86,1.4
29.6425,-0.86,1.4
29.6437,-0.37,1.4
29.645,-0.37,1.4
29.6462,-0.51,1.4
29.6475,-0.51,1.13
29.6488,-0.51,1.13
29.65,-0.51,1.13
29.6513,-0.23,1.13
29.6513,-0.23,1.13
29.6513,-0.23,1.13
29.6525,-0.23,0.96
29.6537,-0.23,0.96
29.655,-0.23,0.96
29.6563,-0.23,0.96
29.6575,-0.23,0.87
29.6588,-0.23,0.87
29.66,-0.23,0.87
29.6612,-0.37,0.87
29.6625,-0.37,0.96
29.6637,-0.23,0.96
29.665,-0.23,0.96
29.6663,-0.23,0.96
29.6675,-0.23,0.96
29.6688,-0.23,0.96
29.67,-0.23,0.96
29.6712,-0.37,0.96
29.6725,-0.37,1.05
29.6737,-0.23,1.05
29.675,-0.23,1.05
29.6763,-0.23,1.05
29.6775,-0.23,0.96
29.6787,-0.86,0.96
29.68,-0.86,0.96
29.6812,-0.44,0.96
29.6825,-0.44,0.87
29.6838,-0.65,0.87
29.685,-0.65,0.87
29.6863,-0.65,0.87
29.6875,-0.65,0.87
29.6887,-0.37,0.87
29.69,-0.37,0.87
29.6912,-0.65,0.87
29.6925,-0.65,0.78
29.6938,-0.51,0.78
29.695,-0.51,0.78
29.6963,-0.65,0.78
29.6975,-0.65,0.78
29.6987,-0.72,0.78
29.7,-0.72,0.78
29.7013,-0.93,0.78
29.7013,-0.93,0.78
29.7013,-0.93,0.78
29.7025,-0.93,0.87
29.7038,-0.86,0.87
29.705,-0.86,0.87
29.7062,-0.86,0.87
29.7075,-0.86,0.7
29.7087,-0.79,0.7
29.71,-0.79,0.7
29.7113,-0.86,0.7
29.7125,-0.86,0.7
29.7138,-0.79,0.7
29.715,-0.79,0.7
29.7162,-0.86,0.7
29.7175,-0.86,0.78
29.7188,-0.93,0.78
29.72,-0.93,0.78
29.7213,-0.93,0.78
29.7225,-0.93,0.7
29.7237,-0.93,0.7
29.725,-0.93,0.7
29.7262,-1.07,0.7
29.7275,-1.07,0.87
29.7288,-1,0.87
29.73,-1,0.87
29.7313,-0.93,0.87
29.7325,-0.93,0.78
29.7337,-0.93,0.78
29.735,-0.93,0.78
29.7362,-0.93,0.78
29.7375,-0.93,0.7
29.7388,-0.93,0.7
29.74,-0.93,0.7
29.7412,-0.93,0.7
29.7425,-0.93,0.7
29.7437,-0.93,0.7
29.745,-0.93,0.7
29.7463,-0.93,0.7
29.7475,-0.93,0.7
29.7488,-0.86,0.7
29.75,-0.86,0.7
29.7512,-0.93,0.7
29.7512,-0.93,0.7
29.7512,-0.93,0.7
29.7525,-0.93,0.7
29.7537,-0.93,0.7
29.755,-0.93,0.7
29.7563,-0.93,0.7
29.7575,-0.93,0.7
29.7588,-0.93,0.7
29.76,-0.93,0.7
29.7612,-0.79,0.7
29.7625,-0.79,0.52
29.7638,-0.93,0.52
29.765,-0.93,0.52
29.7663,-0.93,0.52
29.7675,-0.93,0.52
29.7687,-0.93,0.52
29.77,-0.93,0.52
29.7712,-0.93,0.52
29.7725,-0.93,0.52
29.7738,-0.93,0.52
